,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
96303,City Hotel,0,69,2019,October,44,25,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-28
96304,City Hotel,0,69,2019,October,44,25,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-28
96305,City Hotel,0,69,2019,October,44,25,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-28
96306,City Hotel,0,69,2019,October,44,25,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-28
96307,City Hotel,0,69,2019,October,44,25,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-28
96308,City Hotel,0,48,2019,October,44,25,2,3,2,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,B,B,0,No Deposit,66.0,,0,Transient-Party,94.88,0,0,Check-Out,2019-10-30
96309,City Hotel,0,132,2019,October,44,25,2,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,89.25,0,1,Check-Out,2019-10-30
96310,City Hotel,0,48,2019,October,44,25,2,3,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,B,B,0,No Deposit,66.0,,0,Transient-Party,112.88,0,0,Check-Out,2019-10-30
96311,City Hotel,0,60,2019,October,44,25,2,4,2,0.0,0,BB,NLD,Direct,Direct,0,0,0,B,B,0,No Deposit,14.0,,0,Transient-Party,85.42,0,1,Check-Out,2019-10-31
96312,City Hotel,0,90,2019,October,44,25,2,4,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,89.25,0,0,Check-Out,2019-10-31
96313,City Hotel,0,60,2019,October,44,25,2,4,2,0.0,0,BB,NLD,Direct,Direct,0,0,0,B,B,0,No Deposit,14.0,,0,Transient-Party,85.43,0,1,Check-Out,2019-10-31
96314,City Hotel,0,122,2019,October,44,25,2,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.25,0,1,Check-Out,2019-10-29
96315,City Hotel,0,132,2019,October,44,25,2,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,89.25,0,1,Check-Out,2019-10-30
96316,City Hotel,0,48,2019,October,44,25,2,3,2,2.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,F,F,1,No Deposit,66.0,,0,Transient-Party,186.52,0,0,Check-Out,2019-10-30
96317,City Hotel,0,61,2019,October,44,26,1,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,72.24,0,1,Check-Out,2019-10-28
96318,City Hotel,0,35,2019,October,44,26,1,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,76.5,0,1,Check-Out,2019-10-28
96319,City Hotel,0,35,2019,October,44,26,1,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,76.5,0,1,Check-Out,2019-10-28
96320,City Hotel,0,61,2019,October,44,26,1,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,72.24,0,1,Check-Out,2019-10-28
96321,City Hotel,0,35,2019,October,44,26,1,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,76.5,0,1,Check-Out,2019-10-28
96322,City Hotel,0,61,2019,October,44,26,1,1,2,0.0,0,BB,CHN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,72.24,0,1,Check-Out,2019-10-28
96323,City Hotel,0,35,2019,October,44,26,1,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,76.5,0,1,Check-Out,2019-10-28
96324,City Hotel,0,35,2019,October,44,26,1,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,76.5,0,1,Check-Out,2019-10-28
96325,City Hotel,0,53,2019,October,44,26,1,2,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,94.5,0,1,Check-Out,2019-10-29
96326,City Hotel,0,73,2019,October,44,26,1,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,89.25,0,1,Check-Out,2019-10-30
96327,City Hotel,0,116,2019,October,44,27,0,3,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.25,0,0,Check-Out,2019-10-30
96328,City Hotel,0,61,2019,October,44,27,0,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,7.0,,0,Transient,74.61,0,1,Check-Out,2019-11-01
96329,City Hotel,0,63,2019,October,44,27,0,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,72.25,0,3,Check-Out,2019-11-01
96330,City Hotel,0,63,2019,October,44,27,0,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,72.25,0,3,Check-Out,2019-11-01
96331,City Hotel,0,41,2019,October,44,28,0,1,1,0.0,0,BB,JPN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,120.0,0,3,Check-Out,2019-10-29
96332,City Hotel,0,41,2019,October,44,28,0,1,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,120.0,0,3,Check-Out,2019-10-29
96333,City Hotel,0,74,2019,October,44,28,0,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.25,0,1,Check-Out,2019-10-30
96334,City Hotel,0,61,2019,October,44,28,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,89.25,0,2,Check-Out,2019-10-30
96335,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96336,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96337,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,D,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96338,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96339,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96340,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,1,Check-Out,2019-10-31
96341,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,1,Check-Out,2019-10-31
96342,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,D,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96343,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,D,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96344,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96345,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,D,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96346,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,D,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96347,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,1,Check-Out,2019-10-31
96348,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96349,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,D,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96350,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96351,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96352,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,1,Check-Out,2019-10-31
96353,City Hotel,0,72,2019,October,44,28,0,3,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,1,No Deposit,37.0,,58,Transient-Party,75.33,0,0,Check-Out,2019-10-31
96354,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,1,Check-Out,2019-10-31
96355,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96356,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96357,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96358,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96359,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,D,0,No Deposit,37.0,,58,Transient-Party,85.67,0,1,Check-Out,2019-10-31
96360,City Hotel,0,72,2019,October,44,28,0,3,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,1,No Deposit,37.0,,58,Transient-Party,75.33,0,0,Check-Out,2019-10-31
96361,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,1,Check-Out,2019-10-31
96362,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,D,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96363,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,D,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96364,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96365,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96366,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96367,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,D,0,No Deposit,37.0,,58,Transient-Party,85.67,0,1,Check-Out,2019-10-31
96368,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,D,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96369,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,D,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96370,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96371,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,1,Check-Out,2019-10-31
96372,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,1,Check-Out,2019-10-31
96373,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96374,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96375,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96376,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96377,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96378,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,1,Check-Out,2019-10-31
96379,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96380,City Hotel,0,72,2019,October,44,28,0,3,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,37.0,,58,Transient-Party,75.33,0,0,Check-Out,2019-10-31
96381,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96382,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,D,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96383,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,D,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96384,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,1,Check-Out,2019-10-31
96385,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,1,Check-Out,2019-10-31
96386,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96387,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96388,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96389,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,D,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96390,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,D,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96391,City Hotel,0,72,2019,October,44,28,0,3,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,F,1,No Deposit,37.0,,58,Transient-Party,75.33,0,0,Check-Out,2019-10-31
96392,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96393,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96394,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96395,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96396,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96397,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,1,Check-Out,2019-10-31
96398,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,D,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96399,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96400,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96401,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96402,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96403,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,1,Check-Out,2019-10-31
96404,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,1,Check-Out,2019-10-31
96405,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96406,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,D,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96407,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96408,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,D,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2019-10-31
96409,City Hotel,0,72,2019,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,1,Check-Out,2019-10-31
96410,City Hotel,0,51,2019,October,44,28,0,4,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11.0,,0,Transient,62.21,0,0,Check-Out,2019-11-01
96411,City Hotel,0,55,2019,October,44,28,0,4,3,0.0,0,BB,HUN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,83.0,,0,Transient,112.5,0,1,Check-Out,2019-11-01
96412,City Hotel,0,62,2019,October,44,28,0,1,2,2.0,0,SC,USA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Contract,139.5,0,1,Check-Out,2019-10-30
96413,City Hotel,0,59,2019,October,44,28,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,63.0,,0,Transient-Party,75.0,0,0,Check-Out,2019-10-31
96414,City Hotel,0,59,2019,October,44,28,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,63.0,,0,Transient-Party,85.0,0,0,Check-Out,2019-10-31
96415,City Hotel,0,59,2019,October,44,28,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,63.0,,0,Transient-Party,85.0,0,0,Check-Out,2019-10-31
96416,City Hotel,0,59,2019,October,44,28,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,63.0,,0,Transient-Party,85.0,0,0,Check-Out,2019-10-31
96417,City Hotel,0,59,2019,October,44,28,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,63.0,,0,Transient-Party,75.0,0,0,Check-Out,2019-10-31
96418,City Hotel,0,59,2019,October,44,28,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,63.0,,0,Transient-Party,85.0,0,0,Check-Out,2019-10-31
96419,City Hotel,0,59,2019,October,44,28,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,63.0,,0,Transient-Party,75.0,0,0,Check-Out,2019-10-31
96420,City Hotel,0,59,2019,October,44,28,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,63.0,,0,Transient-Party,85.0,0,0,Check-Out,2019-10-31
96421,City Hotel,0,59,2019,October,44,28,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,63.0,,0,Transient-Party,85.0,0,0,Check-Out,2019-10-31
96422,City Hotel,0,59,2019,October,44,28,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,63.0,,0,Transient-Party,85.0,0,0,Check-Out,2019-10-31
96423,City Hotel,0,59,2019,October,44,28,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,72.25,0,2,Check-Out,2019-11-01
96424,City Hotel,0,59,2019,October,44,28,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,72.25,0,2,Check-Out,2019-11-01
96425,City Hotel,0,65,2019,October,44,28,1,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,93.08,0,2,Check-Out,2019-11-02
96426,City Hotel,0,152,2019,October,44,28,1,3,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,16.0,,0,Transient,56.52,0,0,Check-Out,2019-11-02
96427,City Hotel,0,58,2019,October,44,28,2,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,97.47,0,1,Check-Out,2019-11-03
96428,City Hotel,0,58,2019,October,44,30,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,85.5,0,2,Check-Out,2019-10-31
96429,City Hotel,0,58,2019,October,44,30,0,2,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,66.53,0,1,Check-Out,2019-11-01
96430,City Hotel,0,54,2019,October,44,31,0,1,2,2.0,0,SC,POL,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Contract,139.5,0,2,Check-Out,2019-11-01
96431,City Hotel,0,100,2019,October,44,31,1,1,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2019-11-02
96432,City Hotel,0,100,2019,October,44,31,1,1,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2019-11-02
96433,City Hotel,0,100,2019,October,44,31,1,1,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2019-11-02
96434,City Hotel,0,100,2019,October,44,31,1,1,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2019-11-02
